NACA22124
1.0042440  -0.0000000
1.0040143   0.0000666
1.0032714   0.0002651
1.0020342   0.0005954
1.0003039   0.0010565
0.9980822   0.0016474
0.9953714   0.0023662
0.9921744   0.0032113
0.9884943   0.0041804
0.9843350   0.0052710
0.9797006   0.0064803
0.9745959   0.0078053
0.9690262   0.0092426
0.9629969   0.0107888
0.9565144   0.0124401
0.9495851   0.0141926
0.9422161   0.0160422
0.9344148   0.0179847
0.9261891   0.0200156
0.9175473   0.0221304
0.9084980   0.0243246
0.8990504   0.0265934
0.8892139   0.0289321
0.8789984   0.0313358
0.8684140   0.0337996
0.8574715   0.0363185
0.8461815   0.0388876
0.8345554   0.0415017
0.8226048   0.0441557
0.8103414   0.0468445
0.7977775   0.0495628
0.7849254   0.0523054
0.7717979   0.0550668
0.7584079   0.0578416
0.7447687   0.0606244
0.7308936   0.0634094
0.7167963   0.0661910
0.7024907   0.0689634
0.6879908   0.0717205
0.6733108   0.0744563
0.6584653   0.0771647
0.6434686   0.0798391
0.6283355   0.0824732
0.6130808   0.0850604
0.5977195   0.0875938
0.5822665   0.0900666
0.5667370   0.0924718
0.5511461   0.0948023
0.5355092   0.0970508
0.5198414   0.0992101
0.5041582   0.1012729
0.4884748   0.1032318
0.4728066   0.1050795
0.4571688   0.1068086
0.4415769   0.1084119
0.4260460   0.1098823
0.4105914   0.1112127
0.3952282   0.1123964
0.3799715   0.1134267
0.3648362   0.1142973
0.3498372   0.1150022
0.3349892   0.1155356
0.3203069   0.1158922
0.3058046   0.1160673
0.2914967   0.1160562
0.2773973   0.1158552
0.2635203   0.1154608
0.2498793   0.1148701
0.2364880   0.1140808
0.2233594   0.1130914
0.2105068   0.1119006
0.1979427   0.1105080
0.1856797   0.1089137
0.1737299   0.1071187
0.1621052   0.1051241
0.1508172   0.1029320
0.1398771   0.1005449
0.1292143   0.0979648
0.1184498   0.0951659
0.1076341   0.0920966
0.0968828   0.0887125
0.0863085   0.0849803
0.0760196   0.0808800
0.0661187   0.0764057
0.0567007   0.0715658
0.0478514   0.0663825
0.0396448   0.0608900
0.0321425   0.0551321
0.0253923   0.0491602
0.0194279   0.0430296
0.0142698   0.0367970
0.0099257   0.0305178
0.0063921   0.0242438
0.0036564   0.0180212
0.0016977   0.0118897
0.0004893   0.0058814
0.0000000   0.0000000
0.0000000   0.0000000
0.0001934  -0.0056981
0.0010319  -0.0112226
0.0024750  -0.0165742
0.0044808  -0.0217609
0.0069753  -0.0267295
0.0098845  -0.0314320
0.0131651  -0.0358918
0.0167750  -0.0401347
0.0206732  -0.0441879
0.0248211  -0.0480785
0.0291828  -0.0518332
0.0337262  -0.0554765
0.0384249  -0.0590302
0.0432592  -0.0625124
0.0482181  -0.0659375
0.0533008  -0.0693154
0.0585179  -0.0726528
0.0638928  -0.0759527
0.0694615  -0.0792162
0.0752728  -0.0824424
0.0813873  -0.0856296
0.0878754  -0.0887751
0.0948162  -0.0918750
0.1022949  -0.0949223
0.1104013  -0.0979055
0.1192283  -0.1008056
0.1288705  -0.1035924
0.1393563  -0.1062218
0.1502844  -0.1086624
0.1615626  -0.1109096
0.1731799  -0.1129606
0.1851249  -0.1148131
0.1973858  -0.1164655
0.2099508  -0.1179168
0.2228073  -0.1191665
0.2359429  -0.1202148
0.2493445  -0.1210624
0.2629991  -0.1217106
0.2768930  -0.1221612
0.2910126  -0.1224168
0.3053441  -0.1224804
0.3198731  -0.1223553
0.3345854  -0.1220456
0.3494663  -0.1215556
0.3645012  -0.1208904
0.3796750  -0.1200549
0.3949729  -0.1190549
0.4103794  -0.1178962
0.4258794  -0.1165849
0.4414574  -0.1151274
0.4570979  -0.1135302
0.4727854  -0.1118001
0.4885042  -0.1099440
0.5042386  -0.1079687
0.5199730  -0.1058814
0.5356918  -0.1036889
0.5513791  -0.1013984
0.5670195  -0.0990169
0.5825973  -0.0965515
0.5980969  -0.0940090
0.6135031  -0.0913964
0.6288004  -0.0887206
0.6439735  -0.0859882
0.6590075  -0.0832060
0.6738873  -0.0803805
0.6885982  -0.0775182
0.7031256  -0.0746257
0.7174550  -0.0717091
0.7315723  -0.0687749
0.7454635  -0.0658293
0.7591148  -0.0628783
0.7725127  -0.0599282
0.7856440  -0.0569850
0.7984958  -0.0540547
0.8110554  -0.0511433
0.8233105  -0.0482568
0.8352490  -0.0454012
0.8468592  -0.0425824
0.8581298  -0.0398063
0.8690497  -0.0370788
0.8796082  -0.0344058
0.8897952  -0.0317931
0.8996006  -0.0292465
0.9090149  -0.0267718
0.9180291  -0.0243746
0.9266344  -0.0220606
0.9348224  -0.0198352
0.9425853  -0.0177038
0.9499157  -0.0156718
0.9568064  -0.0137441
0.9632509  -0.0119257
0.9692429  -0.0102214
0.9747768  -0.0086356
0.9798473  -0.0071725
0.9844496  -0.0058361
0.9885791  -0.0046301
0.9922321  -0.0035577
0.9954051  -0.0026222
0.9980951  -0.0018259
1.0002994  -0.0011713
1.0020160  -0.0006601
1.0032434  -0.0002940
1.0039802  -0.0000739
1.0042440  -0.0000000
